region,date,recent_cases
Whampoa,2019-08-08,21
Whampoa,2019-08-16,22
Whampoa,2019-08-23,11
Whampoa,2019-08-30,17
Whampoa,2019-09-06,3
Whampoa,2019-09-13,4
Whampoa,2019-09-20,15
Whampoa,2019-09-27,8
Whampoa,2019-10-04,5
Whampoa,2019-10-11,11
Whampoa,2019-10-18,9
Whampoa,2019-10-25,4
Whampoa,2019-11-01,2
Whampoa,2019-11-08,5
Whampoa,2019-11-15,5
Whampoa,2019-12-27,3
Whampoa,2020-01-03,4
Whampoa,2020-01-10,4
Whampoa,2020-01-17,5
Whampoa,2020-01-24,6
Whampoa,2020-02-07,4
Whampoa,2020-02-14,4
Whampoa,2020-02-21,3
Whampoa,2020-02-28,4
Whampoa,2020-03-06,3
Whampoa,2020-03-13,13
Whampoa,2020-03-20,12
Whampoa,2020-03-27,12
Whampoa,2020-04-03,8
Whampoa,2020-04-09,7
Whampoa,2020-04-17,4
Whampoa,2020-04-24,8
Whampoa,2020-04-30,5
Whampoa,2020-05-15,2
Whampoa,2020-05-22,6
Whampoa,2020-05-29,18
Whampoa,2020-06-05,27
Whampoa,2020-07-03,123
Whampoa,2020-08-07,185
Whampoa,2020-09-18,55
Whampoa,2020-11-06,27
Yishun,2013-05-23,-1
Yishun,2013-05-27,-1
Yishun,2013-06-11,-6
Yishun,2013-06-17,-6
Yishun,2013-06-24,-5
Yishun,2013-07-04,-8
Yishun,2013-07-08,-9
Yishun,2013-07-18,-7
Yishun,2013-07-26,-6
Yishun,2013-08-07,-6
Yishun,2013-08-13,-7
Yishun,2013-08-21,-5
Yishun,2013-08-30,-4
Yishun,2013-09-06,-4
Yishun,2013-09-13,-3
Yishun,2013-10-30,-4
Yishun,2013-11-04,-3
Yishun,2013-11-11,-5
Yishun,2013-11-18,-4
Yishun,2013-11-25,11
Yishun,2013-12-02,15
Yishun,2013-12-09,14
Yishun,2013-12-16,7
Yishun,2013-12-24,8
Yishun,2013-12-31,14
Yishun,2014-01-06,7
Yishun,2014-01-10,18
Yishun,2014-01-17,9
Yishun,2014-02-04,6
Yishun,2014-03-04,3
Yishun,2014-03-14,2
Yishun,2014-07-01,4
Yishun,2014-07-14,24
Yishun,2014-07-21,3
Yishun,2014-07-25,8
Yishun,2014-07-29,4
Yishun,2014-08-01,3
Yishun,2014-08-05,6
Yishun,2014-08-08,5
Yishun,2014-08-12,3
Yishun,2014-08-15,3
Yishun,2014-09-22,1
Yishun,2014-09-26,2
Yishun,2014-09-29,2
Yishun,2014-10-03,4
Yishun,2014-10-07,2
Yishun,2014-10-10,1
Yishun,2014-10-17,1
Yishun,2014-12-01,1
Yishun,2014-12-05,2
Yishun,2014-12-30,3
Yishun,2015-01-02,3
Yishun,2015-02-16,1
Yishun,2015-02-23,2
Yishun,2015-02-27,2
Yishun,2015-03-09,2
Yishun,2015-03-16,9
Yishun,2015-03-20,7
Yishun,2015-03-23,3
Yishun,2015-03-27,4
Yishun,2015-03-30,4
Yishun,2015-04-02,7
Yishun,2015-04-06,5
Yishun,2015-04-10,8
Yishun,2015-04-13,7
Yishun,2015-04-17,7
Yishun,2015-07-03,9
Yishun,2015-07-16,11
Yishun,2015-08-06,6
Yishun,2015-08-11,9
Yishun,2015-08-14,11
Yishun,2015-08-17,4
Yishun,2015-08-21,17
Yishun,2015-08-25,20
Yishun,2015-08-28,19
Yishun,2015-08-31,10
Yishun,2015-09-04,19
Yishun,2015-09-07,14
Yishun,2015-09-10,20
Yishun,2015-09-14,19
Yishun,2015-09-18,21
Yishun,2015-09-22,20
Yishun,2015-09-25,26
Yishun,2015-09-28,17
Yishun,2015-10-02,9
Yishun,2015-10-05,7
Yishun,2015-10-09,16
Yishun,2015-10-12,13
Yishun,2015-10-19,8
Yishun,2015-10-26,12
Yishun,2015-11-02,10
Yishun,2015-11-09,9
Yishun,2015-11-16,5
Yishun,2015-11-23,2
Yishun,2015-12-07,6
Yishun,2015-12-14,13
Yishun,2015-12-21,7
Yishun,2015-12-28,5
Yishun,2016-01-04,16
Yishun,2016-01-11,15
Yishun,2016-01-18,37
Yishun,2016-01-26,44
Yishun,2016-02-01,32
Yishun,2016-02-10,28
Yishun,2016-02-15,22
Yishun,2016-02-23,27
Yishun,2016-03-01,20
Yishun,2016-03-07,19
Yishun,2016-03-14,16
Yishun,2016-03-22,19
Yishun,2016-03-29,7
Yishun,2016-04-04,12
Yishun,2016-04-11,12
Yishun,2016-04-18,7
Yishun,2016-04-25,16
Yishun,2016-05-03,7
Yishun,2016-05-09,3
Yishun,2016-05-24,4
Yishun,2016-05-30,5
Yishun,2016-06-06,7
Yishun,2016-06-13,1
Yishun,2016-06-30,3
Yishun,2016-07-04,3
Yishun,2016-07-12,2
Yishun,2016-07-18,5
Yishun,2016-07-26,4
Yishun,2016-08-01,11
Yishun,2016-08-10,12
Yishun,2016-08-16,10
Yishun,2016-08-23,6
Yishun,2016-08-29,4
Yishun,2016-09-05,9
Yishun,2016-09-13,7
Yishun,2016-09-19,18
Yishun,2016-09-26,9
Yishun,2016-10-03,5
Yishun,2016-10-10,8
Yishun,2016-10-17,3
Yishun,2016-10-24,5
Yishun,2016-10-31,3
Yishun,2016-11-07,2
Yishun,2016-11-14,1
Yishun,2016-12-05,1
Yishun,2016-12-12,2
Yishun,2017-02-20,1
Yishun,2017-02-27,1
Yishun,2017-04-10,1
Yishun,2017-04-24,1
Yishun,2017-05-29,1
Yishun,2017-06-05,1
Yishun,2017-10-23,2
Yishun,2017-10-30,2
Yishun,2018-01-29,2
Yishun,2018-04-09,2
Yishun,2018-04-16,1
Yishun,2018-06-04,1
Yishun,2018-07-16,4
Yishun,2018-07-30,2
Yishun,2018-08-06,3
Yishun,2018-08-13,2
Yishun,2018-08-20,4
Yishun,2018-08-27,12
Yishun,2018-09-03,12
Yishun,2018-09-10,17
Yishun,2018-09-17,14
Yishun,2018-09-25,14
Yishun,2018-10-01,4
Yishun,2018-10-08,4
Yishun,2018-10-15,2
Yishun,2018-10-29,2
Yishun,2018-12-03,2
Yishun,2018-12-10,2
Yishun,2018-12-17,1
Yishun,2018-12-24,3
Yishun,2018-12-31,4
Yishun,2019-01-07,7
Yishun,2019-01-14,13
Yishun,2019-01-21,12
Yishun,2019-01-29,14
Yishun,2019-04-03,4
Yishun,2019-04-09,7
Yishun,2019-04-16,6
Yishun,2019-04-23,6
Yishun,2019-04-29,4
Yishun,2019-05-06,4
Yishun,2019-05-13,6
Yishun,2019-05-22,10
Yishun,2019-05-27,6
Yishun,2019-06-03,4
Yishun,2019-06-10,7
Yishun,2019-06-19,12
Yishun,2019-06-26,11
Yishun,2019-07-02,8
Yishun,2019-07-08,9
Yishun,2019-07-16,6
Yishun,2019-07-26,6
Yishun,2019-08-08,5
Yishun,2019-08-16,9
Yishun,2019-08-23,6
Yishun,2019-08-30,6
Yishun,2019-09-06,4
Yishun,2019-09-20,3
Yishun,2019-09-27,5
Yishun,2019-10-04,2
Yishun,2019-10-18,2
Yishun,2019-10-25,6
Yishun,2019-11-08,1
Yishun,2019-12-06,2
Yishun,2019-12-13,3
Yishun,2019-12-20,5
Yishun,2019-12-27,8
Yishun,2020-01-03,4
Yishun,2020-01-10,8
Yishun,2020-01-17,8
Yishun,2020-01-24,12
Yishun,2020-01-31,19
Yishun,2020-02-07,13
Yishun,2020-02-14,10
Yishun,2020-02-21,7
Yishun,2020-02-28,2
Yishun,2020-03-20,4
Yishun,2020-03-27,9
Yishun,2020-04-03,17
Yishun,2020-04-09,12
Yishun,2020-04-17,12
Yishun,2020-04-24,9
Yishun,2020-04-30,14
Yishun,2020-05-08,7
Yishun,2020-05-15,10
Yishun,2020-05-22,16
Yishun,2020-05-29,15
Yishun,2020-06-05,12
Yishun,2020-07-03,27
Yishun,2020-08-07,66
Yishun,2020-09-18,10
